ועוד יד הצופר נטויה,placeholder,וְעוֹד יַד הַצּוֹפָר נְטוּיָה
בניגוד לכל כלל של,placeholder,בְּנִגּוּד לְכָל כְּלָל שֶׁל
התנהגות מתורבתת ותוך,placeholder,הִתְנַהֲגוּת מְתֻרְבֶּתֶת וְתוֹךְ
נחרת-בוז לעבר הלקח,placeholder,נַחֲרַת-בּוּז לְעֵבֶר הַלֶּקַח
הקלאסי של סיפור הזאב,placeholder,הַקְּלָסִי שֶׁל סִפּוּר הַזְּאֵב
הידוע למה איזה שד,placeholder,הַיָּדוּעַ לָמָּה אֵיזֶה שֵׁד
נכנס בצפצפות,placeholder,נִכְנַס בַּצַּפְצָפוֹת
המרושעות האלה אין,placeholder,הַמְּרֻשָּׁעוֹת הָאֵלֶּה אֵין
ספק כי יש כאן איזושהי,placeholder,סָפֵק כִּי יֵשׁ כָּאן אֵיזוֹשֶׁהִי
אמירה מטאפיסית של,placeholder,אֲמִירָה מֶטָפִיסִית שֶׁל
היקום על מות האמת שהרי,placeholder,הַיְּקוּם עַל מוֹת הָאֱמֶת שֶׁהֲרֵי
אם אפילו לאזעקת אמת אי,placeholder,אִם אֲפִלּוּ לְאַזְעָקַת אֱמֶת אִי
אפשר עוד להאמין מה נותר,placeholder,אֶפְשָׁר עוֹד לְהַאֲמִין מָה נוֹתַר
התקלות הללו הן,placeholder,הַתַּקָּלוֹת הַלָּלוּ הֵן
בפירוש הצהרה,placeholder,בְּפֵרוּשׁ הַצְהָרָה
אורווליאנית בוטה וצינית,placeholder,אוֹרְוֶולְיָאנִית בּוֹטָה וְצִינִית
אמת היא שקר שנית ראוי,placeholder,אֱמֶת הִיא שֶׁקֶר שֵׁנִית רָאוּי
לפרוך אצבעות בייאוש,placeholder,לִפְרֹךְ אֶצְבָּעוֹת בְּיֵאוֹשׁ
ולשאול מה יהא מעתה,placeholder,וְלִשְׁאֹל מָה יְהֵא מֵעַתָּה
והלאה עם חלב אמנו,placeholder,וָהָלְאָה עִם חֲלֵב אִמֵּנוּ
למדנו כי ארוכה,placeholder,לָמַדְנוּ כִּי אֲרֻכָּה
ומתמשכת היא ארגעה,placeholder,וּמִתְמַשֶּׁכֶת הִיא אַרְגָּעָה
ועולה ויורדת היא מלחמה,placeholder,וְעוֹלָה וְיוֹרֶדֶת הִיא מִלְחָמָה
עתה עלינו לשנן כי,placeholder,עַתָּה עָלֵינוּ לְשַׁנֵּן כִּי
ארוכה היא עדיין ארגעה,placeholder,אֲרֻכָּה הִיא עֲדַיִן אַרְגָּעָה
אך עולה ויורדת היא,placeholder,אַךְ עוֹלָה וְיוֹרֶדֶת הִיא
תקלה ומלחמה מה,placeholder,תַּקָּלָה וּמִלְחָמָה מָה
לכאורה אין בעיה נגיד,placeholder,לִכְאוֹרָה אֵין בְּעָיָה נַגִּיד
מקוטעת נגיד מסולסלת,placeholder,מְקֻטַּעַת נַגִּיד מְסֻלְסֶלֶת
נגיד,placeholder,נַגִּיד
תרועה-שברים-תרועה-תקיעה,placeholder,תְּרוּעָה-שְׁבָרִים-תְּרוּעָה-תְּקִיעָה
אך רק לכאורה שהרי השד,placeholder,אַךְ רַק לִכְאוֹרָה שֶׁהֲרֵי הַשֵּׁד
המנוול התקוע בגרון,placeholder,הַמְּנֻוָּל הַתָּקוּעַ בִּגְרוֹן
הסירנות לא יאחר לאמץ,placeholder,הַסִּירֶנוֹת לֹא יְאַחֵר לְאַמֵּץ
לעצמו גם את הווריאציה,placeholder,לְעַצְמוֹ גַּם אֶת הַוַּרְיַאצְיָה
החדשה ככלי לתקלותיו,placeholder,הַחֲדָשָׁה כִּכְלִי לְתַקָּלוֹתָיו
הזדוניות אז מה יהיה,placeholder,הַזְּדוֹנִיּוֹת אָז מָה יִהְיֶה
למען השם ואם כבר,placeholder,לְמַעַן הַשֵּׁם וְאִם כְּבָר
הגענו אל השם גם,placeholder,הִגַּעְנוּ אֶל הַשֵּׁם גַּם
מעורבותו הוודאית של,placeholder,מְעֹרָבוּתוֹ הַוַּדָּאִית שֶׁל
הבורא בעניין מעוררת,placeholder,הַבּוֹרֵא בָּעִנְיָן מְעוֹרֶרֶת
תהיות אפלות איש לא,placeholder,תְּהִיּוֹת אֲפֵלוֹת אִישׁ לֹא
יכחיש כי הקבה עושה לנו,placeholder,יַכְחִישׁ כִּי הקב“ה עוֹשֶׂה לָנוּ
את המוות ללא הרף הוא,placeholder,אֶת הַמָּוֶת לְלֹא הֶרֶף הוּא
ממיט על ראשנו צרות ומכות,placeholder,מֵמִיט עַל רֹאשֵׁנוּ צָרוֹת וּמַכּוֹת
מכל עבר גדולות קשות,placeholder,מִכָּל עֵבֶר גְּדוֹלוֹת קָשׁוֹת
וכואבות תיאולוגים,placeholder,וְכוֹאֲבוֹת תֵּאוֹלוֹגִים
וחכמי דת אוהבים לפתח,placeholder,וְחַכְמֵי דָּת אוֹהֲבִים לְפַתֵּחַ
תיזות מרהיבות ותורות,placeholder,תֵּזוֹת מַרְהִיבוֹת וְתוֹרוֹת
מופלאות ועמוקות על,placeholder,מֻפְלָאוֹת וַעֲמֻקּוֹת עַל
מהות היחסים בין האל לבין,placeholder,מַהוּת הַיְּחָסִים בֵּין הָאֵל לְבֵין
עמו לאור הזאפטות,placeholder,עַמּוֹ לְאוֹר הַזַּאפְּטוֹת
השמיימיות האלה הם,placeholder,הַשְּׁמֵימִיּוֹת הָאֵלֶּה הֵם
רואים בכך אות לעברתו של,placeholder,רוֹאִים בְּכָךְ אוֹת לְעֶבְרָתוֹ שֶׁל
הבורא סימן לכעסו על,placeholder,הַבּוֹרֵא סִימָן לְכַעֲסוֹ עַל
בניו הסוררים מופת,placeholder,בָּנָיו הַסּוֹרְרִים מוֹפֵת
לתחינתו אליהם שיסורו,placeholder,לִתְחִנָּתוֹ אֲלֵיהֶם שֶׁיָּסוּרוּ
מדרך-הרע וישובו אליו,placeholder,מִדֶּרֶךְ-הָרַע וְיָשׁוּבוּ אֵלָיו
ועוד כהנה וכהנה,placeholder,וְעוֹד כָּהֵנָּה וְכָהֵנָּה
עניינים נכבדים,placeholder,עִנְיָנִים נִכְבָּדִים
וחשובים יחסים נפתלים,placeholder,וַחֲשׁוּבִים יְחָסִים נִפְתָּלִים
ומלאי הוד דרמטי בין אב,placeholder,וּמְלֵאֵי הוֹד דְּרָמָטִי בֵּין אָב
קפדן וכועס לבנו החוטא,placeholder,קַפְּדָן וְכוֹעֵס לִבְנוֹ הַחוֹטֵא
אך מה עלינו ללמוד מכך,placeholder,אַךְ מֶה עָלֵינוּ לִלְמֹד מִכָּךְ
שהוא כבר לא מתמקד,placeholder,שֶׁהוּא כְּבָר לֹא מִתְמַקֵּד
בצרות כבדות משקל אלא,placeholder,בְּצָרוֹת כִּבְדוֹת מִשְׁקָל אֶלָּא
מוציא לנו את הנשמה גם,placeholder,מוֹצִיא לָנוּ אֶת הַנְּשָׁמָה גַּם
בקטנות מה הלקח שנפיק,placeholder,בִּקְטַנּוֹת מָה הַלֶּקַח שֶׁנָּפִיק
מן הזדוניות,placeholder,מִן הַזְּדוֹנִיּוּת
המקס-אנד-מוריצית הזאת,placeholder,הַמַּקְס-אֶנְד-מוֹרִיצִית הַזֹּאת
שהבורא שופך עלינו,placeholder,שֶׁהַבּוֹרֵא שׁוֹפֵךְ עָלֵינוּ
לפתע אומרים כי בלילות,placeholder,לְפֶתַע אוֹמְרִים כִּי בְּלֵילוֹת
אפלים מיד לאחר שגווע,placeholder,אֲפֵלִים מִיָּד לְאַחַר שֶׁגָּוַע
קולו של עוד צופר קונדסי,placeholder,קוֹלוֹ שֶׁל עוֹד צוֹפָר קֻנְדָּסִי
אפשר ממש לשמוע את,placeholder,אֶפְשָׁר מַמָּשׁ לִשְׁמֹעַ אֶת
גרגורי צחקוקו הזדוני,placeholder,גִּרְגּוּרֵי צִחְקוּקוֹ הַזְּדוֹנִי
של הקדוש-ברוך-הוא ,placeholder,שֶׁל הַקָּדוֹשׁ-בָּרוּךְ-הוּא 
המסקנה הבלתי-נמנעת,placeholder,הַמַּסְקָנָה הַבִּלְתִּי-נִמְנַעַת
היא למרבה הצער רק זו אם,placeholder,הִיא לְמַרְבֵּה הַצַּעַר רַק זוֹ אִם
צרות גדולות מלמדות,placeholder,צָרוֹת גְּדוֹלוֹת מְלַמְּדוֹת
שהאל זועף הרי,placeholder,שֶׁהָאֵל זוֹעֵף הֲרֵי
הניגוסים הקטנים,placeholder,הַנִּגּוּסִים הַקְּטַנִּים
האלה מלמדים שהוא כבר,placeholder,הָאֵלֶּה מְלַמְּדִים שֶׁהוּא כְּבָר
לא זועף הוא כבר פשוט לא,placeholder,לֹא זוֹעֵף הוּא כְּבָר פָּשׁוּט לֹא
סובל אותנו לא עוד חרון-אף,placeholder,סוֹבֵל אוֹתָנוּ לֹא עוֹד חֲרוֹן-אַף
סתם יצאנו לו מהאף אפשר,placeholder,סְתָם יָצָאנוּ לוֹ מֵהָאַף אֶפְשָׁר
להבין אותו איש העסקים,placeholder,לְהָבִין אוֹתוֹ אִישׁ הָעֲסָקִים
הבריטי רוברט מקסוול,placeholder,הַבְּרִיטִי רוֹבֶּרְט מַקְסְוֶול
בעליה החדשים של הוצאת,placeholder,בְּעָלֶיהָ הַחֲדָשִׁים שֶׁל הוֹצָאַת
כתר סירב לחתום על הדו,placeholder,כֶּתֶר סֵרֵב לַחְתֹּם עַל הדו
חות הכספיים של החברה,placeholder,חות הַכַּסְפִּיִּים שֶׁל הַחֶבְרָה
לתשעה החודשים,placeholder,לְתִשְׁעָה הֶחֳדָשִׁים
הראשונים של  בישיבתה,placeholder,הָרִאשׁוֹנִים שֶׁל  בִּישִׁיבָתָהּ
האחרונה של מועצת,placeholder,הָאַחֲרוֹנָה שֶׁל מוֹעֶצֶת
המנהלים ביום חמישי,placeholder,הַמְּנַהֲלִים בְּיוֹם חֲמִישִׁי
במלון המלך דוד,placeholder,בִּמְלוֹן הַמֶּלֶךְ דָּוִד
בירושלים מועצת,placeholder,בִּירוּשָׁלַיִם מוֹעֶצֶת
המנהלים נאלצה להקים,placeholder,הַמְּנַהֲלִים נֶאֶלְצָה לְהָקִים
ועדת משנה שתחתום על,placeholder,וַעֲדַת מִשְׁנֶה שֶׁתַּחְתֹּם עַל
הדו חות הכספיים,placeholder,הַדו חות הַכַּסְפִּיִּים
בלעדיו מקסוול סירב,placeholder,בִּלְעָדָיו מַקְסְוֶול סֵרֵב
לחתום על הדו חות בטענה,placeholder,לַחְתֹּם עַל הדו חות בְּטַעֲנָה
שההפסד גדול מדי ואינו,placeholder,שֶׁהַהֶפְסֵד גָּדוֹל מִדַּי וְאֵינוֹ
תואם את הנתונים,placeholder,תּוֹאֵם אֶת הַנְּתוּנִים
שנמסרו לו כאשר רכש,placeholder,שֶׁנִּמְסְרוּ לוֹ כַּאֲשֶׁר רָכַשׁ
את החברה אני מרגיש,placeholder,אֶת הַחֶבְרָה אֲנִי מַרְגִּישׁ
מרומה טען הוא זעם על,placeholder,מְרֻמֶּה טָעַן הוּא זָעַם עַל
ההדלפות לעיתונות,placeholder,הַהַדְלָפוֹת לָעִתּוֹנוּת
לפיהם הפסידה כתר ,placeholder,לְפִיהֶם הִפְסִידָה כֶּתֶר 
מיליון שח ודרש מכל,placeholder,מִילְיוֹן שׁ“ח וְדָרַשׁ מִכָּל
חברי מועצת המנהלים,placeholder,חַבְרֵי מוֹעֶצֶת הַמְּנַהֲלִים
להתפטר מתפקידם,placeholder,לְהִתְפַּטֵּר מִתַּפְקִידָם
מקסוול דרש לדווח לו,placeholder,מַקְסְוֶול דָּרַשׁ לְדַוֵּחַ לוֹ
מי הדליף את הנתונים,placeholder,מִי הִדְלִיף אֶת הַנְּתוּנִים
הכספיים של ההוצאה,placeholder,הַכַּסְפִּיִּים שֶׁל הַהוֹצָאָה
לתקשורת אנשי כלל,placeholder,לַתִּקְשֹׁרֶת אַנְשֵׁי כְּלָל
שסירבו להתפטר,placeholder,שֶׁסֵּרְבוּ לְהִתְפַּטֵּר
מחברותם במועצת,placeholder,מֵחַבְרוּתָם בְּמוֹעֶצֶת
המנהלים יצאו,placeholder,הַמְּנַהֲלִים יָצְאוּ
להתייעצות בסופו של,placeholder,לְהִתְיָעֲצוּת בְּסוֹפוֹ שֶׁל
דבר לאחר ויכוח נוקב,placeholder,דָּבָר לְאַחַר וִכּוּחַ נוֹקֵב
סוכם על כינוס האסיפה,placeholder,סֻכַּם עַל כִּנּוּס הָאֲסֵפָה
הכללית ועל הסכמתם,placeholder,הַכְּלָלִית וְעַל הַסְכָּמָתָם
העקרונית להתפטרות,placeholder,הָעֶקְרוֹנִית לְהִתְפַּטְּרוּת
מועצת המנהלים כולה,placeholder,מוֹעֶצֶת הַמְּנַהֲלִים כֻּלָּהּ
על-פי הסכם רכישתה של,placeholder,עַל-פִּי הֶסְכֵּם רְכִישָׁתָהּ שֶׁל
כתר ממאי אמור מקסוול,placeholder,כֶּתֶר מִמַּאי אָמוּר מַקְסְוֶול
באמצעות הוצאת מקמילן,placeholder,בְּאֶמְצָעוּת הוֹצָאַת מֶקְמִילֶן
לשלם חמישה מיליון,placeholder,לְשַׁלֵּם חֲמִשָּׁהּ מִילְיוֹן
דולר תמורת  ממניות,placeholder,דּוֹלָר תְּמוּרַת % מִמְּנָיוֹת
כתר מיליון דולר מסכום,placeholder,כֶּתֶר מִילְיוֹן דּוֹלָר מִסְּכוּם
זה ישולמו במזומן,placeholder,זֶה יְשֻׁלְּמוּ בִּמְזֻמָּן
ועוד ארבעה מיליון,placeholder,וְעוֹד אַרְבָּעָה מִילְיוֹן
בתשלומים דו-שנתיים,placeholder,בְּתַשְׁלוּמִים דּוּ-שְׁנָתִיִּים
ללא ריבית כשהראשון,placeholder,לְלֹא רִבִּית כְּשֶׁהָרִאשׁוֹן
שבהם ב בדצמבר,placeholder,שֶׁבָּהֶם בְּ בְּדֶצֶמְבֶּר
לנוכח הפסדי כתר,placeholder,לְנֹכַח הֶפְסֵדֵי כֶּתֶר
וטענותיו של מקסוול על,placeholder,וְטַעֲנוֹתָיו שֶׁל מַקְסְוֶול עַל
אי-אמינות הנתונים,placeholder,אִי-אֲמִינוּת הַנְּתוּנִים
שנמסרו לו כשרכש את,placeholder,שֶׁנִּמְסְרוּ לוֹ כְּשֶׁרָכַשׁ אֶת
החברה יש חשש שהוא,placeholder,הַחֶבְרָה יֵשׁ חֲשָׁשׁ שֶׁהוּא
ינסה להוריד את מחיר,placeholder,יְנַסֶּה לְהוֹרִיד אֶת מְחִיר
הרכישה מועצת המנהלים,placeholder,הָרְכִישָׁה מוֹעֶצֶת הַמְּנַהֲלִים
של כתר מינתה,placeholder,שֶׁל כֶּתֶר מִנְּתָה
בישיבתה האחרונה את,placeholder,בִּישִׁיבָתָהּ הָאַחֲרוֹנָה אֶת
בארי ליפמן נשיא ומול,placeholder,בָּארִי לִיפְּמַן נְשִׂיא וּמו“ל
חטיבת המו לות הכללית של,placeholder,חֲטִיבַת הַמו לות הַכְּלָלִית שֶׁל
הוצאת מקמילן האמריקאית,placeholder,הוֹצָאַת מֶקְמִילֶן הָאֲמֵרִיקָאִית
לתפקיד נשיא ומול של,placeholder,לְתַפְקִיד נָשִׂיא וּמו“ל שֶׁל
הוצאת הספרים כתר,placeholder,הוֹצָאַת הַסְּפָרִים כֶּתֶר
ליפמן שמקום מושבו,placeholder,לִיפְּמַן שֶׁמְּקוֹם מוֹשָׁבוֹ
הקבוע הוא בארהב ימלא,placeholder,הַקָּבוּעַ הוּא בְּארה“ב יְמַלֵּא
את תפקידו בכתר,placeholder,אֶת תַּפְקִידוֹ בְּכֶתֶר
